Station-ID;Name;Zeitstempel;Lufttemperatur;Regen in 1 h;Regen in 24 h;Regen in 48 h;Koordinaten;Stadtklima Basel Link;Unix Zeitstempel
03409994;Badischer Bahnhof;2025-04-15T04:07:33+02:00;12.94;0.0;0.4;1.6;47.56586, 7.60742;https://meteoblue.com/de/products/cityclimate/basel#03409994;1744682853
0340999B;Hafenstrasse;2025-04-15T03:55:33+02:00;11.51;0.0;0.6;20.2;47.55646, 7.63747;https://meteoblue.com/de/products/cityclimate/basel#0340999B;1744682133
034099A0;Rheinpromenade 1;2025-04-15T04:03:07+02:00;13.04;0.0;7.0;16.6;47.57121, 7.58329;https://meteoblue.com/de/products/cityclimate/basel#034099A0;1744682587
034099AB;Ahornstrasse;2025-04-15T03:49:43+02:00;12.76;0.0;0.6;15.4;47.557275, 7.57464;https://meteoblue.com/de/products/cityclimate/basel#034099AB;1744681783
034099B3;Maulbeerstrasse;2025-04-15T03:59:55+02:00;13.75;0.0;0.4;18.8;47.56705, 7.60092;https://meteoblue.com/de/products/cityclimate/basel#034099B3;1744682395
034099BB;Erlenmatt 3;2025-04-15T04:01:13+02:00;13.14;0.0;0.2;10.4;47.56981, 7.60271;https://meteoblue.com/de/products/cityclimate/basel#034099BB;1744682473
034099BE;Wilhelm-Klein-Strasse;2025-04-15T03:50:59+02:00;11.67;0.0;0.0;0.0;47.56991, 7.56761;https://meteoblue.com/de/products/cityclimate/basel#034099BE;1744681859
034099C0;Office;2025-04-15T04:06:02+02:00;13.4;0.0;0.2;5.4;;https://meteoblue.com/de/products/cityclimate/basel#034099C0;1744682762
034099D6;St. Johanns-Ring;2025-04-15T03:40:11+02:00;13.41;0.0;1.0;16.4;47.56208, 7.57414;https://meteoblue.com/de/products/cityclimate/basel#034099D6;1744681211
03409FF2;Güterstrasse;2025-04-15T04:00:40+02:00;12.61;0.0;0.0;0.0;47.54538, 7.58816;https://meteoblue.com/de/products/cityclimate/basel#03409FF2;1744682440
03409FFF;Schulhaus Leonhard 5;2025-04-15T03:56:13+02:00;12.98;0.0;0.8;14.2;47.55430808, 7.586575282;https://meteoblue.com/de/products/cityclimate/basel#03409FFF;1744682173
0340A00E;Kannenfeldpark;2025-04-15T03:40:31+02:00;14.15;0.0;5.6;34.6;47.56569, 7.56897;https://meteoblue.com/de/products/cityclimate/basel#0340A00E;1744681231
0340A012;Rosentalstrasse;2025-04-15T01:39:13+02:00;;0.0;5.6;15.6;47.56469, 7.604;https://meteoblue.com/de/products/cityclimate/basel#0340A012;1744673953
0340AD84;Kornhausgasse;2025-04-15T04:06:47+02:00;12.31;0.0;0.0;0.0;47.55607, 7.58304;https://meteoblue.com/de/products/cityclimate/basel#0340AD84;1744682807
0340AD93;St. Johanntunnel;2025-04-15T04:04:07+02:00;12.42;0.0;0.0;15.4;47.57066, 7.58095;https://meteoblue.com/de/products/cityclimate/basel#0340AD93;1744682647
0340ADA0;Bahnhof SBB Süd;2025-04-15T04:07:15+02:00;11.76;0.0;0.2;14.0;47.54584, 7.58885;https://meteoblue.com/de/products/cityclimate/basel#0340ADA0;1744682835
0340ADA1;Grenzstrasse Mast;2025-04-15T04:06:10+02:00;11.01;0.0;0.0;2.0;47.587792, 7.597262;https://meteoblue.com/de/products/cityclimate/basel#0340ADA1;1744682770
0340D1EF;Lindenplatz (Park);2025-04-15T04:02:04+02:00;11.5;0.0;1.6;21.0;47.558, 7.56024;https://meteoblue.com/de/products/cityclimate/basel#0340D1EF;1744682524
0340D1F7;Hornrain;2025-04-15T03:55:34+02:00;11.69;0.0;0.8;18.0;47.55586417, 7.64760453;https://meteoblue.com/de/products/cityclimate/basel#0340D1F7;1744682134
0340D1F9;Ofenstrasse;2025-04-15T04:04:17+02:00;11.74;0.0;0.2;16.4;47.54332, 7.54676;https://meteoblue.com/de/products/cityclimate/basel#0340D1F9;1744682657
0340F2EB;Paul-Sacher-Anlage;2025-04-15T03:45:23+02:00;12.13;0.0;1.0;18.6;47.55915, 7.60913;https://meteoblue.com/de/products/cityclimate/basel#0340F2EB;1744681523
0340F2EE;Zürcher Strasse;2025-04-15T03:57:23+02:00;16.07;0.0;0.6;19.6;47.55279, 7.6053;https://meteoblue.com/de/products/cityclimate/basel#0340F2EE;1744682243
0340F2F5;Altrheinweg;2025-04-15T04:00:49+02:00;13.59;0.0;0.2;12.0;47.5737, 7.58727;https://meteoblue.com/de/products/cityclimate/basel#0340F2F5;1744682449
0340F2F6;Hüningerstrasse;2025-04-15T03:53:36+02:00;13.34;0.0;0.8;19.4;47.57124, 7.57492;https://meteoblue.com/de/products/cityclimate/basel#0340F2F6;1744682016
0340F2FA;Unterer Batterieweg;2025-04-15T04:09:42+02:00;11.55;0.0;0.2;18.0;47.53937, 7.58595;https://meteoblue.com/de/products/cityclimate/basel#0340F2FA;1744682982
04D0FE67;Petersplatz;2025-04-15T04:00:00+02:00;;0.0;0.6;19.6;47.55872, 7.58385;https://meteoblue.com/de/products/cityclimate/basel#04D0FE67;1744682400
03400168;Schweizerhalle;2025-04-14T00:09:36+02:00;13.07;0.6;3.6;3.6;47.53086, 7.66182;https://meteoblue.com/de/products/cityclimate/basel#03400168;1744582176
0340016A;Schaffhauserrheinweg;2025-04-14T00:05:16+02:00;13.37;1.8;20.2;23.6;47.55702, 7.60092;https://meteoblue.com/de/products/cityclimate/basel#0340016A;1744581916
0340019D;Gleisbett (Mast 3);2025-04-14T00:03:05+02:00;13.61;0.0;0.0;0.0;47.54192, 7.60833;https://meteoblue.com/de/products/cityclimate/basel#0340019D;1744581785
034001A9;Tüllingerstraße;2025-04-14T00:04:20+02:00;12.91;0.0;0.0;0.0;47.615889, 7.6506304;https://meteoblue.com/de/products/cityclimate/basel#034001A9;1744581860
034001AF;St. Johann;2025-04-14T00:04:46+02:00;13.53;2.8;5.4;5.4;47.56597, 7.58201;https://meteoblue.com/de/products/cityclimate/basel#034001AF;1744581886
034001B3;Niederfeldstrasse;2025-04-14T00:01:02+02:00;13.98;0.0;0.0;0.0;47.53074, 7.67954;https://meteoblue.com/de/products/cityclimate/basel#034001B3;1744581662
034003A7;Rheinpromenade 2;2025-04-14T00:08:29+02:00;13.86;0.0;1.8;1.8;47.57244, 7.58357;https://meteoblue.com/de/products/cityclimate/basel#034003A7;1744582109
03409965;Fasanenstrasse;2025-04-14T00:00:16+02:00;13.9;0.0;0.0;0.0;47.571, 7.61641;https://meteoblue.com/de/products/cityclimate/basel#03409965;1744581616
034099A3;Münchensteinstrasse;2025-04-14T00:08:58+02:00;15.62;1.2;5.2;5.2;47.53936, 7.60646;https://meteoblue.com/de/products/cityclimate/basel#034099A3;1744582138
034099A5;Gundeldingerstrasse 3;2025-04-14T00:04:41+02:00;13.82;1.2;4.0;4.0;47.54157, 7.58831;https://meteoblue.com/de/products/cityclimate/basel#034099A5;1744581881
034099AB;Ahornstrasse;2025-04-14T00:04:48+02:00;13.85;1.8;3.2;3.2;47.557275, 7.57464;https://meteoblue.com/de/products/cityclimate/basel#034099AB;1744581888
034099C0;Office;2025-04-14T00:06:09+02:00;14.5;0.4;1.4;1.4;;https://meteoblue.com/de/products/cityclimate/basel#034099C0;1744581969
0340A011;Laupenring;2025-04-14T00:00:56+02:00;14.86;0.2;2.2;2.2;47.548, 7.56738;https://meteoblue.com/de/products/cityclimate/basel#0340A011;1744581656
0340AD7D;Bäumlihofstrasse;2025-04-14T00:08:33+02:00;13.35;1.0;2.0;2.0;47.56967, 7.62723;https://meteoblue.com/de/products/cityclimate/basel#0340AD7D;1744582113
0340AD89;Unterer Rheinweg 82;2025-04-14T00:01:43+02:00;16.86;0.8;2.0;2.0;47.56598, 7.58689;https://meteoblue.com/de/products/cityclimate/basel#0340AD89;1744581703
0340AD93;St. Johanntunnel;2025-04-14T00:04:12+02:00;13.77;1.8;3.2;3.2;47.57066, 7.58095;https://meteoblue.com/de/products/cityclimate/basel#0340AD93;1744581852
0340F2EB;Paul-Sacher-Anlage;2025-04-14T00:00:28+02:00;13.54;1.6;3.2;3.2;47.55915, 7.60913;https://meteoblue.com/de/products/cityclimate/basel#0340F2EB;1744581628
0340F2EF;Dreirosenbrücke;2025-04-14T00:09:51+02:00;13.73;4.8;6.6;6.6;47.5708030291399, 7.585160728836051;https://meteoblue.com/de/products/cityclimate/basel#0340F2EF;1744582191
0020F940;Syngenta;2025-04-14T01:00:01+02:00;12.74;1.0;11.8;11.8;47.56658, 7.604604;https://meteoblue.com/de/products/cityclimate/basel#0020F940;1744585201
0340015E;Lysbüchel 1;2025-04-14T01:07:28+02:00;12.93;1.4;9.6;9.6;47.57355, 7.57355;https://meteoblue.com/de/products/cityclimate/basel#0340015E;1744585648
0340016A;Schaffhauserrheinweg;2025-04-14T01:05:16+02:00;12.69;1.4;26.0;29.4;47.55702, 7.60092;https://meteoblue.com/de/products/cityclimate/basel#0340016A;1744585516
0340019A;Gleisbett (Mast 2);2025-04-14T01:09:34+02:00;12.68;0.0;0.0;0.0;47.54253, 7.60985;https://meteoblue.com/de/products/cityclimate/basel#0340019A;1744585774
034001A9;Tüllingerstraße;2025-04-14T01:04:13+02:00;12.29;0.0;0.0;0.0;47.615889, 7.6506304;https://meteoblue.com/de/products/cityclimate/basel#034001A9;1744585453
034001AD;Office Ready (31.03.25);2025-04-14T01:03:38+02:00;12.88;1.8;8.2;8.2;;https://meteoblue.com/de/products/cityclimate/basel#034001AD;1744585418
034001AF;St. Johann;2025-04-14T01:04:46+02:00;12.8;2.4;12.6;12.6;47.56597, 7.58201;https://meteoblue.com/de/products/cityclimate/basel#034001AF;1744585486
034001B3;Niederfeldstrasse;2025-04-14T01:00:13+02:00;13.08;0.0;0.0;0.0;47.53074, 7.67954;https://meteoblue.com/de/products/cityclimate/basel#034001B3;1744585213
03400394;Brünnlinrain (Laterne);2025-04-14T01:05:26+02:00;12.95;1.2;8.0;8.0;47.59267, 7.65379;https://meteoblue.com/de/products/cityclimate/basel#03400394;1744585526
0340039D;Bottminger Strasse;2025-04-14T01:02:21+02:00;12.8;3.8;10.2;10.2;47.53058, 7.57343;https://meteoblue.com/de/products/cityclimate/basel#0340039D;1744585341
034003B4;Office Ready (31.03.25);2025-04-14T01:06:48+02:00;13.25;2.2;7.4;7.4;;https://meteoblue.com/de/products/cityclimate/basel#034003B4;1744585608
03409965;Fasanenstrasse;2025-04-14T01:00:16+02:00;13.26;0.0;0.0;0.0;47.571, 7.61641;https://meteoblue.com/de/products/cityclimate/basel#03409965;1744585216
0340996D;Gempenstrasse;2025-04-14T01:00:23+02:00;12.83;0.2;0.6;0.6;47.52096, 7.68611;https://meteoblue.com/de/products/cityclimate/basel#0340996D;1744585223
03409975;Office Ready (31.03.25);2025-04-14T01:00:53+02:00;13.41;1.0;5.8;5.8;;https://meteoblue.com/de/products/cityclimate/basel#03409975;1744585253
0340997F;Kohlenstrasse;2025-04-14T01:09:27+02:00;13.43;1.4;10.6;10.6;47.57612, 7.57353;https://meteoblue.com/de/products/cityclimate/basel#0340997F;1744585767
0340999B;Hafenstrasse;2025-04-14T00:55:36+02:00;12.81;5.4;8.8;8.8;47.55646, 7.63747;https://meteoblue.com/de/products/cityclimate/basel#0340999B;1744584936
034099A0;Rheinpromenade 1;2025-04-14T01:03:09+02:00;13.69;0.6;0.8;0.8;47.57121, 7.58329;https://meteoblue.com/de/products/cityclimate/basel#034099A0;1744585389
034099A3;Münchensteinstrasse;2025-04-14T01:08:58+02:00;15.06;3.2;12.0;12.0;47.53936, 7.60646;https://meteoblue.com/de/products/cityclimate/basel#034099A3;1744585738
034099AB;Ahornstrasse;2025-04-14T00:49:48+02:00;13.28;5.199999999999999;6.6;6.6;47.557275, 7.57464;https://meteoblue.com/de/products/cityclimate/basel#034099AB;1744584588
034099B3;Maulbeerstrasse;2025-04-14T00:59:59+02:00;13.65;6.0;10.0;10.0;47.56705, 7.60092;https://meteoblue.com/de/products/cityclimate/basel#034099B3;1744585199
034099BB;Erlenmatt 3;2025-04-14T01:01:18+02:00;13.36;0.6;6.0;6.0;47.56981, 7.60271;https://meteoblue.com/de/products/cityclimate/basel#034099BB;1744585278
034099D6;St. Johanns-Ring;2025-04-14T00:55:15+02:00;13.42;5.8;6.6;6.6;47.56208, 7.57414;https://meteoblue.com/de/products/cityclimate/basel#034099D6;1744584915
03409FFC;Horburgstrasse;2025-04-14T01:09:42+02:00;13.34;1.6;7.6;7.6;47.57082, 7.59273;https://meteoblue.com/de/products/cityclimate/basel#03409FFC;1744585782
03409FFF;Schulhaus Leonhard 5;2025-04-14T01:00:03+02:00;13.44;1.2;6.0;6.0;47.55430808, 7.586575282;https://meteoblue.com/de/products/cityclimate/basel#03409FFF;1744585203
0340A00E;Kannenfeldpark;2025-04-14T00:40:35+02:00;15.6;7.8;9.4;9.4;47.56569, 7.56897;https://meteoblue.com/de/products/cityclimate/basel#0340A00E;1744584035
0340A011;Laupenring;2025-04-14T01:00:56+02:00;14.48;0.2;3.0;3.0;47.548, 7.56738;https://meteoblue.com/de/products/cityclimate/basel#0340A011;1744585256
0340A0D7;Gempenstrasse;2025-04-14T00:50:42+02:00;13.28;3.0;3.8;3.8;47.54428, 7.58671;https://meteoblue.com/de/products/cityclimate/basel#0340A0D7;1744584642
0340AD7D;Bäumlihofstrasse;2025-04-14T01:08:33+02:00;12.76;1.6;5.4;5.4;47.56967, 7.62723;https://meteoblue.com/de/products/cityclimate/basel#0340AD7D;1744585713
0340AD87;Steingasse;2025-04-14T00:56:35+02:00;12.65;5.199999999999999;7.4;7.4;47.594049365313, 7.638298944054;https://meteoblue.com/de/products/cityclimate/basel#0340AD87;1744584995
0340AD8E;Am Wasserkraftwerk;2025-04-14T01:02:11+02:00;12.82;0.0;0.0;0.0;47.54116176, 7.705843832;https://meteoblue.com/de/products/cityclimate/basel#0340AD8E;1744585331
0340AD90;Claraplatz;2025-04-14T00:50:20+02:00;13.36;6.4;11.2;11.2;47.56191, 7.59474;https://meteoblue.com/de/products/cityclimate/basel#0340AD90;1744584620
0340AD94;Gundeldingerstrasse 1;2025-04-14T01:08:22+02:00;12.65;0.4;1.6;1.6;47.54323, 7.58335;https://meteoblue.com/de/products/cityclimate/basel#0340AD94;1744585702
0340AD99;Grenzstrasse Mauer Mast;2025-04-14T00:42:11+02:00;14.69;3.0;4.6;4.6;47.58789, 7.596889;https://meteoblue.com/de/products/cityclimate/basel#0340AD99;1744584131
0340D1EF;Lindenplatz (Park);2025-04-14T01:02:08+02:00;12.91;3.2;11.6;11.6;47.558, 7.56024;https://meteoblue.com/de/products/cityclimate/basel#0340D1EF;1744585328
0340D1FD;Muttenzerstrasse;2025-04-14T01:07:54+02:00;12.83;2.6;11.8;11.8;47.54494, 7.6267;https://meteoblue.com/de/products/cityclimate/basel#0340D1FD;1744585674
0340F2EB;Paul-Sacher-Anlage;2025-04-14T01:00:28+02:00;12.76;2.8;8.4;8.4;47.55915, 7.60913;https://meteoblue.com/de/products/cityclimate/basel#0340F2EB;1744585228
0340F2EE;Zürcher Strasse;2025-04-14T00:57:28+02:00;16.59;5.0;9.0;9.0;47.55279, 7.6053;https://meteoblue.com/de/products/cityclimate/basel#0340F2EE;1744585048
0340F2EF;Dreirosenbrücke;2025-04-14T01:09:51+02:00;13.08;2.2;10.2;10.2;47.5708030291399, 7.585160728836051;https://meteoblue.com/de/products/cityclimate/basel#0340F2EF;1744585791
0340F2FA;Unterer Batterieweg;2025-04-14T01:09:46+02:00;12.6;2.8;9.2;9.2;47.53937, 7.58595;https://meteoblue.com/de/products/cityclimate/basel#0340F2FA;1744585786
0020F940;Syngenta;2025-04-14T02:00:01+02:00;12.69;1.0;16.0;16.0;47.56658, 7.604604;https://meteoblue.com/de/products/cityclimate/basel#0020F940;1744588801
03400161;Spitalstrasse;2025-04-14T02:07:28+02:00;13.21;0.0;12.8;12.8;47.56335, 7.58294;https://meteoblue.com/de/products/cityclimate/basel#03400161;1744589248
0340019A;Gleisbett (Mast 2);2025-04-14T02:09:35+02:00;12.4;0.0;0.0;0.0;47.54253, 7.60985;https://meteoblue.com/de/products/cityclimate/basel#0340019A;1744589375
034001A3;Aeschenplatz;2025-04-14T01:57:18+02:00;12.86;6.4;12.8;12.8;47.55119, 7.59498;https://meteoblue.com/de/products/cityclimate/basel#034001A3;1744588638
034001A4;Bahnhof SBB;2025-04-14T01:55:18+02:00;12.86;8.0;11.6;11.6;47.54789, 7.58976;https://meteoblue.com/de/products/cityclimate/basel#034001A4;1744588518
034001A5;Schulhaus Leonhard 1;2025-04-14T02:08:38+02:00;13.4;0.0;1.0;1.0;47.55426883, 7.587061072;https://meteoblue.com/de/products/cityclimate/basel#034001A5;1744589318
034001A8;Kleinriehenstrasse;2025-04-14T02:00:30+02:00;12.8;1.6;14.4;14.4;47.56673, 7.61365;https://meteoblue.com/de/products/cityclimate/basel#034001A8;1744588830
034001AD;Office Ready (31.03.25);2025-04-14T02:03:33+02:00;12.75;1.2;11.4;11.4;;https://meteoblue.com/de/products/cityclimate/basel#034001AD;1744589013
03400395;Rheinpromenade 4;2025-04-14T01:44:41+02:00;13.03;0.0;0.0;0.0;47.57551, 7.58309;https://meteoblue.com/de/products/cityclimate/basel#03400395;1744587881
0340039D;Bottminger Strasse;2025-04-14T01:47:21+02:00;12.58;6.3999999999999995;12.8;12.8;47.53058, 7.57343;https://meteoblue.com/de/products/cityclimate/basel#0340039D;1744588041
034003AF;Blotzheimerweg;2025-04-14T01:55:07+02:00;12.42;3.2;13.0;13.0;47.56172, 7.5607;https://meteoblue.com/de/products/cityclimate/basel#034003AF;1744588507
03409965;Fasanenstrasse;2025-04-14T02:00:15+02:00;13.1;0.0;0.0;0.0;47.571, 7.61641;https://meteoblue.com/de/products/cityclimate/basel#03409965;1744588815
0340996A;Bahnweg;2025-04-14T01:53:16+02:00;12.63;9.8;11.4;11.4;47.58915311, 7.622005925;https://meteoblue.com/de/products/cityclimate/basel#0340996A;1744588396
0340996E;Dorenbachstrasse;2025-04-14T02:03:06+02:00;12.69;0.0;0.0;0.0;47.54426, 7.57394;https://meteoblue.com/de/products/cityclimate/basel#0340996E;1744588986
03409972;Hasenrainstrasse;2025-04-14T01:59:23+02:00;;3.8;10.6;10.6;47.54391, 7.56751;https://meteoblue.com/de/products/cityclimate/basel#03409972;1744588763
0340997F;Kohlenstrasse;2025-04-14T02:09:27+02:00;13.97;3.0;13.6;13.6;47.57612, 7.57353;https://meteoblue.com/de/products/cityclimate/basel#0340997F;1744589367
0340998A;Rheinstrasse;2025-04-14T01:55:16+02:00;12.9;1.8000000000000003;5.2;5.2;47.55743, 7.62065;https://meteoblue.com/de/products/cityclimate/basel#0340998A;1744588516
03409993;Rüdinstrasse;2025-04-14T02:03:50+02:00;12.78;2.0;18.2;18.2;47.5713, 7.64038;https://meteoblue.com/de/products/cityclimate/basel#03409993;1744589030
03409994;Badischer Bahnhof;2025-04-14T02:07:37+02:00;13.29;0.0;0.8;0.8;47.56586, 7.60742;https://meteoblue.com/de/products/cityclimate/basel#03409994;1744589257
034099A5;Gundeldingerstrasse 3;2025-04-14T02:04:41+02:00;13.16;1.0;14.4;14.4;47.54157, 7.58831;https://meteoblue.com/de/products/cityclimate/basel#034099A5;1744589081
034099B2;In den Schorenmatten;2025-04-14T01:56:54+02:00;13.2;3.2;12.4;12.4;47.57105, 7.60819;https://meteoblue.com/de/products/cityclimate/basel#034099B2;1744588614
034099BD;Bundesstrasse;2025-04-14T02:04:22+02:00;14.83;0.6;6.2;6.2;47.55207, 7.57615;https://meteoblue.com/de/products/cityclimate/basel#034099BD;1744589062
034099BE;Wilhelm-Klein-Strasse;2025-04-14T01:06:03+02:00;12.98;0.0;0.0;0.0;47.56991, 7.56761;https://meteoblue.com/de/products/cityclimate/basel#034099BE;1744585563
03409FEF;Hauptstraße;2025-04-14T02:02:38+02:00;12.91;0.6;5.4;5.4;47.592609307299, 7.6097220186571;https://meteoblue.com/de/products/cityclimate/basel#03409FEF;1744588958
03409FFC;Horburgstrasse;2025-04-14T02:09:41+02:00;13.18;1.0;10.4;10.4;47.57082, 7.59273;https://meteoblue.com/de/products/cityclimate/basel#03409FFC;1744589381
03409FFF;Schulhaus Leonhard 5;2025-04-14T02:00:03+02:00;13.14;0.8;8.8;8.8;47.55430808, 7.586575282;https://meteoblue.com/de/products/cityclimate/basel#03409FFF;1744588803
0340A001;Alte Straße;2025-04-14T01:44:52+02:00;12.98;1.6;11.8;11.8;47.5994809271, 7.5985499475578;https://meteoblue.com/de/products/cityclimate/basel#0340A001;1744587892
0340A002;Benkenstrasse;2025-04-14T01:59:33+02:00;13.07;12.2;14.0;14.0;47.54863, 7.5737;https://meteoblue.com/de/products/cityclimate/basel#0340A002;1744588773
0340A011;Laupenring;2025-04-14T02:00:55+02:00;14.57;0.2;3.8;3.8;47.548, 7.56738;https://meteoblue.com/de/products/cityclimate/basel#0340A011;1744588855
0340AD73;Bahnhofsplatz;2025-04-14T01:58:44+02:00;12.76;6.8;9.2;9.2;47.614, 7.664;https://meteoblue.com/de/products/cityclimate/basel#0340AD73;1744588724
0340AD76;Schulhaus Leonhard 3;2025-04-14T02:02:48+02:00;13.25;1.2;14.2;14.2;47.55450059221969, 7.586867643089632;https://meteoblue.com/de/products/cityclimate/basel#0340AD76;1744588968
0340AD7D;Bäumlihofstrasse;2025-04-14T02:08:33+02:00;12.52;0.4;7.2;7.2;47.56967, 7.62723;https://meteoblue.com/de/products/cityclimate/basel#0340AD7D;1744589313
0340AD7E;Erlenmatt 4;2025-04-14T01:59:39+02:00;13.17;0.0;0.6;0.6;47.57016, 7.60209;https://meteoblue.com/de/products/cityclimate/basel#0340AD7E;1744588779
0340AD87;Steingasse;2025-04-14T01:56:35+02:00;12.31;3.5999999999999996;11.0;11.0;47.594049365313, 7.638298944054;https://meteoblue.com/de/products/cityclimate/basel#0340AD87;1744588595
0340AD89;Unterer Rheinweg 82;2025-04-14T02:01:42+02:00;16.27;0.4;6.6;6.6;47.56598, 7.58689;https://meteoblue.com/de/products/cityclimate/basel#0340AD89;1744588902
0340AD90;Claraplatz;2025-04-14T02:05:20+02:00;13.24;1.0;16.0;16.0;47.56191, 7.59474;https://meteoblue.com/de/products/cityclimate/basel#0340AD90;1744589120
0340AD93;St. Johanntunnel;2025-04-14T02:04:11+02:00;13.01;0.6;10.8;10.8;47.57066, 7.58095;https://meteoblue.com/de/products/cityclimate/basel#0340AD93;1744589051
0340AD97;Höhenstrasse;2025-04-14T02:09:33+02:00;14.71;0.0;1.4;1.4;47.572, 7.65299;https://meteoblue.com/de/products/cityclimate/basel#0340AD97;1744589373
0340AD99;Grenzstrasse Mauer Mast;2025-04-14T01:57:11+02:00;16.16;3.4000000000000004;8.0;8.0;47.58789, 7.596889;https://meteoblue.com/de/products/cityclimate/basel#0340AD99;1744588631
0340D1F8;Schützenstrasse;2025-04-14T01:31:11+02:00;12.26;3.0;5.4;5.4;47.52154, 7.57335;https://meteoblue.com/de/products/cityclimate/basel#0340D1F8;1744587071
0340F2F6;Hüningerstrasse;2025-04-14T02:08:41+02:00;13.18;1.0;14.2;14.2;47.57124, 7.57492;https://meteoblue.com/de/products/cityclimate/basel#0340F2F6;1744589321
03400161;Spitalstrasse;2025-04-14T03:07:28+02:00;13.06;0.0;12.8;12.8;47.56335, 7.58294;https://meteoblue.com/de/products/cityclimate/basel#03400161;1744592848
03400163;Office Ready (31.03.25);2025-04-14T03:00:09+02:00;12.39;0.2;2.8;2.8;;https://meteoblue.com/de/products/cityclimate/basel#03400163;1744592409
0340016A;Schaffhauserrheinweg;2025-04-14T03:05:15+02:00;12.48;1.2;33.0;35.8;47.55702, 7.60092;https://meteoblue.com/de/products/cityclimate/basel#0340016A;1744592715
0340019A;Gleisbett (Mast 2);2025-04-14T03:09:35+02:00;12.2;0.0;0.0;0.0;47.54253, 7.60985;https://meteoblue.com/de/products/cityclimate/basel#0340019A;1744592975
0340019D;Gleisbett (Mast 3);2025-04-14T03:03:05+02:00;12.38;0.0;0.0;0.0;47.54192, 7.60833;https://meteoblue.com/de/products/cityclimate/basel#0340019D;1744592585
034001A3;Aeschenplatz;2025-04-14T02:57:18+02:00;12.77;6.4;19.2;19.2;47.55119, 7.59498;https://meteoblue.com/de/products/cityclimate/basel#034001A3;1744592238
034001A4;Bahnhof SBB;2025-04-14T02:55:18+02:00;12.67;2.8;14.4;14.4;47.54789, 7.58976;https://meteoblue.com/de/products/cityclimate/basel#034001A4;1744592118
034001A5;Schulhaus Leonhard 1;2025-04-14T03:08:38+02:00;13.24;0.0;1.0;1.0;47.55426883, 7.587061072;https://meteoblue.com/de/products/cityclimate/basel#034001A5;1744592918
034001A8;Kleinriehenstrasse;2025-04-14T03:00:28+02:00;12.69;3.2;19.2;19.2;47.56673, 7.61365;https://meteoblue.com/de/products/cityclimate/basel#034001A8;1744592428
034001AD;Office Ready (31.03.25);2025-04-14T03:03:37+02:00;12.59;0.8;14.8;14.8;;https://meteoblue.com/de/products/cityclimate/basel#034001AD;1744592617
03400395;Rheinpromenade 4;2025-04-14T02:59:41+02:00;12.75;0.0;0.0;0.0;47.57551, 7.58309;https://meteoblue.com/de/products/cityclimate/basel#03400395;1744592381
0340039D;Bottminger Strasse;2025-04-14T02:47:21+02:00;12.42;3.6;16.4;16.4;47.53058, 7.57343;https://meteoblue.com/de/products/cityclimate/basel#0340039D;1744591641
034003A7;Rheinpromenade 2;2025-04-14T03:08:28+02:00;12.88;0.2;3.8;3.8;47.57244, 7.58357;https://meteoblue.com/de/products/cityclimate/basel#034003A7;1744592908
034003B0;Gotthelfstrasse;2025-04-14T02:56:04+02:00;12.73;14.4;15.8;15.8;47.55282, 7.56913;https://meteoblue.com/de/products/cityclimate/basel#034003B0;1744592164
034003B4;Office Ready (31.03.25);2025-04-14T03:06:49+02:00;12.81;0.6;14.8;14.8;;https://meteoblue.com/de/products/cityclimate/basel#034003B4;1744592809
03409965;Fasanenstrasse;2025-04-14T03:00:15+02:00;12.95;0.0;0.0;0.0;47.571, 7.61641;https://meteoblue.com/de/products/cityclimate/basel#03409965;1744592415
0340996A;Bahnweg;2025-04-14T02:53:16+02:00;12.53;3.2;14.6;14.6;47.58915311, 7.622005925;https://meteoblue.com/de/products/cityclimate/basel#0340996A;1744591996
0340996E;Dorenbachstrasse;2025-04-14T03:03:07+02:00;12.54;0.0;0.0;0.0;47.54426, 7.57394;https://meteoblue.com/de/products/cityclimate/basel#0340996E;1744592587
0340996F;Moosackerweg;2025-04-14T02:58:15+02:00;11.36;3.2;14.4;14.4;47.45687, 7.59547;https://meteoblue.com/de/products/cityclimate/basel#0340996F;1744592295
0340997A;Sevogelstrasse;2025-04-14T02:53:24+02:00;12.62;0.0;0.0;0.0;47.54891, 7.60123;https://meteoblue.com/de/products/cityclimate/basel#0340997A;1744592004
0340997F;Kohlenstrasse;2025-04-14T03:09:27+02:00;13.43;0.8;16.4;16.4;47.57612, 7.57353;https://meteoblue.com/de/products/cityclimate/basel#0340997F;1744592967
0340998A;Rheinstrasse;2025-04-14T02:55:07+02:00;12.87;2.1999999999999997;7.4;7.4;47.55743, 7.62065;https://meteoblue.com/de/products/cityclimate/basel#0340998A;1744592107
03409990;Georges-Köhler-Straße;2025-04-14T03:07:21+02:00;12.51;0.0;0.0;0.0;47.610674968339, 7.656698461915;https://meteoblue.com/de/products/cityclimate/basel#03409990;1744592841
03409997;Office Ready (31.03.25);2025-04-14T03:07:38+02:00;14.29;1.0;14.2;14.2;;https://meteoblue.com/de/products/cityclimate/basel#03409997;1744592858
034099A8;Sandweg;2025-04-14T03:01:35+02:00;12.66;3.2;16.2;16.2;47.55277, 7.55328;https://meteoblue.com/de/products/cityclimate/basel#034099A8;1744592495
